Monthly report from 2023-11-01 to 2023-11-30
Listing ID,Listing title,Internal name,Region,Currency,Bookings,Bookings YoY,Booking value,Booking value YoY,Nights booked,Nights booked YoY,Average daily rate,Average daily rate YoY,Average length of stay,Average length of stay YoY,Average booking window,Average booking window YoY,View to contact rate,View to contact rate YoY,Contact to book rate,Contact to book rate YoY
"34070154","Serene Wooden Cottage Near Banjar Nyuh Harbour","Ba Bar Bungalow - 1 (D)","Bali","SGD","0","","0","","0","","","","0","","","","","","",""
"51453825","Humble Villa for Digital Nomads in Canggu","JJ Home - 1","Bali","SGD","0","","0","","0","","","","0","","","","","","",""
"50292335","Extraordinary Studio Room in Seminyak w/ Fast Wifi","Tanjung Bidadari - Studio B","Bali","SGD","0","","0","","0","","","","0","","","","","","",""
"33475947","Mesmerizing 2BR with Panoramic View in Nusa Penida","Warisan Homestay - 2BR","Bali","SGD","0","","0","","0","","","","0","","","","","","",""
"650185720266375013","Relaxing & Peaceful Ubud Wooden Cabin","Pemulan Ubud - 3","Bali","SGD","0","","0","","0","","","","0","","","","","","",""
"15858793","Sunny Bali Cabins in Canggu Village Fiber WiFi #D2","Come Back Guesthouse - 2 (Double)","Bali","SGD","0","","0","","0","","","","0","","","","","","",""
"28853536","Bukit Vista | Dashing Ocean View Villa in Kutuh","De Kutuh Villa #2","Bali","SGD","0","'-100%","0","'-100%","0","'-100%","","","0","'-100%","","","","","",""
"1052624686769081912","4BR Tropical Haven near Bingin Beach w/ Priv Pool","Villa San Pedro","Bali","SGD","0","","0","","0","","","","0","","","","","","",""
"715518624303657693","Recommended GH w/ Heart-Shaped Pool in Nusa Penida","Lo Sari - 7","Bali","SGD","0","","0","","0","","","","0","","","","","","",""
"41352916","Adorable Cabin in Uluwatu W/ Soothing Garden","Dream Breeze Village - 1","Bali","SGD","0","'-100%","0","'-100%","0","'-100%","","","0","'-100%","","","","","",""
"36494990","Modest & Tropical Guesthouse in Canggu w/ Pool","Pondok Bagus - Room 9 D","Bali","SGD","0","'-100%","0","'-100%","0","'-100%","","","0","'-100%","","","","","",""
"749506881669349591","Jungle Harmony: Secluded Bamboo House in Sidemen","Bird Hills - Entire Place","Bali","SGD","12","500%","2739.96","412.37%","14","600%","195.71","'-0.45%","1.08","8.33%","1.31","162.5%","0.61%","30.98%","72.73%","'-27.27%"
"50202203","2BR Ubud Delight Villa + Pool for Remote Working","Wananta Villa - 2","Bali","SGD","0","","0","","0","","","","0","","","","","","",""
"21376495","Bukit Vista | Room at Uluwatu w/ Best Monthly Deal","The Gong - 222 (Double)","Bali","SGD","2","","246.91","","5","","49.38","","4.5","","0","","","","",""
"24044996","Central Jogja Getaway with Family Comfort","Omah JeTeHa","Yogyakarta","SGD","0","","0","","0","","","","0","","","","","","",""
"922818381817995903","Nusa Penida Getaway in 4BR Guesthouse with Friends","Penida Memories - 4BR","Bali","SGD","2","","505.14","","5","","101.03","","2.5","","0","","","","",""
"650148471374401713","Authentic Comfy Wooden Bungalow in Nusa Penida","Buyuk Pillas Bungalow - Room 4","Bali","SGD","0","'-100%","0","'-100%","0","'-100%","","","0","'-100%","","","","","",""
"33117522","Splendid  Calm Room Near Batu Bolong Beach Canggu","Pondok Lulik - 23","Bali","SGD","0","'-100%","0","'-100%","0","'-100%","","","0","'-100%","","","","","",""
"8514604","Natural Limestone Cabin above Hidden Beach #10","LJBB Cabin #10","Bali","SGD","0","","0","","0","","","","0","","","","","","",""
"41825998","Lovely Cabin Next to Penida Breathtaking Beach","Putri Nusa - Kan 2D","Bali","SGD","0","","0","","0","","","","0","","","","","","",""
"980740998324852288","Umalas Luxury Villa with Top-Notch Service","Kokomo Villas - 5","Bali","SGD","0","","0","","0","","","","0","","","","","","",""
"19643794","Monthly Room for Remote Workers in Uluwatu","Puri Kelapa - B2 (Double upstairs)","Bali","SGD","0","'-100%","0","'-100%","0","'-100%","","","0","'-100%","","","","","",""
"12549125","Basic Guesthouse w/ Pool overlooking Bingin Beach","Kembang Kuning - 05 (downstairs)","Bali","SGD","0","'-100%","0","'-100%","0","'-100%","","","0","'-100%","","","","","",""
"29322499","Top Pick Cozy Guest House 5-min to Canggu Beach","Raka & Rai Guesthouse - 8 (upstairs)","Bali","SGD","0","","0","","0","","","","0","","","","","","",""
"33959611","Antique Wooden House in Canggu by Bukit Vista #2","Kamisama Joglo 2","Bali","SGD","5","'-28.57%","948.11","'-41.06%","15","'-50%","63.21","60.32%","3","'-54.35%","0","","","","",""
"679540500018397626","Relaxing Dreamy Cabin w/ Pool in Nusa Penida","Kukuh Penida Village - 7BR (EntirePlace)","Bali","SGD","0","'-100%","0","'-100%","0","'-100%","","","0","'-100%","","","","","",""
"42794572","Bukit Vista | Stunning 3BR Villa Near Padang Beach","Villa Belle-Isle","Bali","SGD","4","33.33%","4550.66","6.14%","22","'-24.14%","206.85","90.29%","4.5","'-56.45%","0.88","'-93.38%","3.07%","'-91.92%","75.86%","'-13.67%"
"1094606765853165461","Uluwatu's Modern Poolside Retreat With Rooftop","Nata Guesthouse","Bali","SGD","0","","0","","0","","","","0","","","","","","",""
"943861352150397215"," in Indonesia","","","SGD","0","","0","","0","","","","0","","","","","","",""
"25847119","Room w/ 5-Min to Canggu Beach Perfect for Group","Double D - 4BR","Bali","SGD","0","","0","","0","","","","0","","","","","","",""
"40765094","ATRA Bambulogy | Dashing Wooden Cabin in Umalas","OFFBOARD Atra Bambulogy - Aurea 2 (Scan)","Bali","SGD","0","'-100%","0","'-100%","0","'-100%","","","0","'-100%","","","","","",""
"4048118","Surfer cottages by Uluwatu beaches #8","Batu Jaran Hill","Bali","SGD","0","","0","","0","","","","0","","","","","","",""
"36642530","Nusa Penida Beachfront Cabin w/ Pool + Fast Wifi","Pi Karya Beach - Room 3 Bawah","Bali","SGD","0","","0","","0","","","","0","","","","","","",""
"1128512891112154152","Entire home/apt in Kecamatan Kuta Selatan","","Bali","SGD","0","","0","","0","","","","0","","","","","","",""
"34066135","Bukit Vista | Snug & Cozy Cabins w Pool in Penida","The Box Paradise - 2BR","Bali","SGD","0","'-100%","0","'-100%","0","'-100%","","","0","'-100%","","","","","",""
"41920175","Charming Balinese Uluwatu Cabin with Garden Oasis","Dream Breeze Village - 7 L","Bali","SGD","7","250%","823.72","'-25.16%","22","'-26.67%","37.44","38.79%","2.57","'-74.29%","0.22","'-98.09%","1.02%","'-54.22%","100%","0%"
"873520377008042312","Homey Sanctuary in Skiathos with Serene Views","Olive Tree Villa - 1F","Skiathos","SGD","0","","0","","0","","","","0","","","","","","",""
"727010816574091128","Family Friendly Nusa Dua Homestay w/ Vast Garden","Green D'Mel Nusa Dua - Deluxe Family 203","Bali","SGD","0","","0","","0","","","","0","","","","","","",""
"20999571","Magical Hideaway | Cozy, Convenient & Homely","399313 - Villa Kanha","Bali","SGD","5","0%","1300.81","86.43%","16","100%","81.3","26.78%","2.6","85.71%","1.72","'-77.72%","1.79%","'-43.66%","61.54%","439.64%"
"37785236","3 Rooms w/ Amazing Ocean View + Infinity Pool","Manta Cottages - 3BR","Bali","SGD","0","","0","","0","","","","0","","","","","","",""
"25642322","Bukit Vista | Monthly Stay w/ High Speed wifi","The Gong - 107 (Twin)","Bali","SGD","0","","0","","0","","","","0","","","","","","",""
"736530071318975361","Canggu Wooden Cabin w/ Refreshing Pool, near Beach","Kamisama - Legong","Bali","SGD","31","244.44%","5619.92","318.25%","103","267.86%","54.56","54.64%","3.35","7.83%","0.58","0.25%","1.5%","'-61.66%","97.44%","178.39%"
"1035769871062218759","Dazzling Villa with Pool and Rooftop in Bingin","Well Bingin (Wellbi)","Bali","SGD","0","","0","","0","","","","0","","","","","","",""
"53944297","Authentic Room Perfect for Digital Nomad in Canggu","JJ Home Bali - 2","Bali","SGD","0","","0","","0","","","","0","","","","","","",""
"30072085","Javanese Vintage House in The City by Bukit Vista","Omah Kuning","Yogyakarta","SGD","0","","0","","0","","","","0","","","","","","",""
"937259763982028608","New Tropical Guesthouse in The Heart of Canggu","Armadillo 15 - New Building Downstairs","Bali","SGD","11","","4460.88","","114","","39.13","","10.91","","1.51","","3.41%","","55.16%",""
"33103134","Cozy Holiday Room in Canggu Hottest Spot #21","Pondok Lulik - 21","Bali","SGD","0","'-100%","0","'-100%","0","'-100%","","","0","'-100%","","","","","",""
"25875811","Bukit Vista | Unwind in Kutuh Calm Luxurious Villa","De Kutuh Villa #4","Bali","SGD","0","","0","","0","","","","0","","","","","","",""
"27993408","Cute Balinese House Close to Stunning Beach","The Box House - 3","Bali","SGD","0","","0","","0","","","","0","","","","","","",""
"987238131545804036","Spacious Haven Villa in Umalas with Private Pool","Villa Jado 1","Bali","SGD","4","","1462.69","","17","","86.04","","4.25","","0","","","","",""
"20876753","Bingin Beach Sanctuary | Rest in Tropical Cabin","Villa Tortoise - Room 1","Bali","SGD","0","'-100%","0","'-100%","0","'-100%","","","0","'-100%","","","","","",""
"40625819","Ungasan Villa Oasis: Modern, Convenient and Serene","Villa Blu Apsara","Bali","SGD","4","'-33.33%","2072.44","'-39.94%","15","'-40%","138.16","36.15%","3.75","'-10%","2.31","36.48%","4.72%","54.76%","15.38%","'-56.31%"
"634402513520749188","Bukit Vista | Breezy Villa Near Beach in Penida","Putra Bali - 2","Bali","SGD","0","","0","","0","","","","0","","","","","","",""
"37887670","Harbor Retreat: Budget-Friendly, Clean Rooms","Buyuk Pillas Bungalow - Room 3","Bali","SGD","0","","0","","0","","","","0","","","","","","",""
"777870551884184914","Beachfront Tropical Cabin above Bingin Beach","Villa Tortoise - Room 1","Bali","SGD","0","","0","","0","","","","0","","","","","","",""
"12524616","Tropical Holiday Room for Surfer in Uluwatu","Puri Kelapa - D2 (Double upstairs)","Bali","SGD","0","","0","","0","","","","0","","","","","","",""
"35923677","Stunning Cabin in Strategic Location w/ Ocean View","Poling Sea View - 5","Bali","SGD","0","","0","","0","","","","0","","","","","","",""
"644547021431919982","Outstanding Room in Zen Style GH w/ Bathtub + Pool","Sannyas - 1 (Exotic buddha)","Bali","SGD","0","","0","","0","","","","0","","","","","","",""
"33859326","Wooden Javanese House in Canggu, near the beach","Kamisama Joglo 1","Bali","SGD","13","44.44%","2132.53","70.94%","36","38.46%","59.24","67.9%","3.38","12.82%","0.65","'-71.5%","4.83%","109.66%","85.71%","25.71%"
"19002842","Surfer Room w Ocean View between Cool Beaches • 2","PadangPadangView #2","Bali","SGD","0","","0","","0","","","","0","","","","","","",""
"23670164","Rare & Exclusive Villa in Canggu w/ Private Pool","Me Villa - B (1BR) - Batu Mejan","Bali","SGD","0","'-100%","0","'-100%","0","'-100%","","","0","'-100%","","","","","",""
"737275879688000513","Horizon Harmony Villa: Pool & Scenic Paddy View","Kokomo Villas - 2","Bali","SGD","6","500%","3504.78","201.94%","23","283.33%","152.38","7.13%","3.67","'-8.33%","3.81","'-88.81%","1.9%","'-72.76%","100%","3233.33%"
"761288251334890573","Homey Room w/ Pool at The Heart of Canggu Hustle","Pondok Lulik - 05 (Standard upstairs)","Bali","SGD","0","'-100%","0","'-100%","0","'-100%","","","0","'-100%","","","","","",""
"661207173039439797","Adorable Room w/ Private Living Room + Pool","Villa Lahi - 2 (sofa)","Bali","SGD","0","","0","","0","","","","0","","","","","","",""
"21099600","Canggu Cabin Best for Work From Bali w/ Fast Wi-Fi","Comeback - 10 (Double)","Bali","SGD","0","","0","","0","","","","0","","","","","","",""
"1067747914466278335","Private Pool Villa in Ubud's Verdant Paradise","Villa Meli - 1BR","Bali","SGD","0","","0","","0","","","","0","","","","","","",""
"970575070818084733"," in Indonesia","","","SGD","0","","0","","0","","","","0","","","","","","",""
"34029331","Quiet Spacious Cabin w/ Jungle View Near Harbour","Warisan Homestay - 2","Bali","SGD","0","","0","","0","","","","0","","","","","","",""
"24876143","Bingin Snuggly Room w/ Beach Access and Ocean View","Bingin Ombak - Standard 3","Bali","SGD","29","262.5%","5198.43","253.31%","96","220%","54.15","50.16%","3.28","0.8%","0","","","","",""
"989551964764439162","Tropic Serenity 4BR Villa in Bingin w/Private Pool","Villa San Pedro","Bali","SGD","6","","6746.36","","22","","306.65","","3.33","","0","","","","",""
"53315130","Paradise Found: Ocean View Villa in Nusa Penida","Olala Penida Sea View - 3","Bali","SGD","0","","0","'-100%","0","'-100%","","","0","","","","","","",""
"11132338","Uluwatu Tropical Getaway with Balinese Hospitality","Puri Kelapa 3BR","Bali","SGD","0","'-100%","0","'-100%","0","'-100%","","","0","'-100%","","","","","",""
"53728784","Bukit Vista | Brand New Healing Villa in Ubud","Villa Dipa Ubud","Bali","SGD","0","","0","","0","","","","0","","","","","","",""
"53097998","Spacious Pretty Villa in Bali Southern Peninsula","Villa Akaza Bukit","Bali","SGD","0","","0","","0","","","","0","","","","","","",""
"50777633","Bukit Vista | Jogja Prestigious Apt for Staycation","Amarta Apartment Jogja","Yogyakarta","SGD","0","","0","","0","","","","0","","","","","","",""
"24859740","Spectacular Multi Dollar View of Bingin Beach","Kembang Kuning - 10 (upstairs)","Bali","SGD","0","","0","'-100%","0","'-100%","","","0","","","","","","",""
"1048100029388107277","NEW! Canggu Escape 3BR Villa Pool & Rooftop","Hattala Villa","Bali","SGD","0","","0","","0","","","","0","","","","","","",""
"935054477912222554","Bedugul's Rustic Wooden Cabin: A Cozy Retreat","Four Monkeys - Wooden Entire","Bali","SGD","1","","186.79","","3","","62.26","","3","","62","","2.48%","","100%",""
"13336038","1BR Modern Room with Private Kitchen + Bathtub","Villa Arindra - 2 (Made)","Bali","SGD","0","'-100%","0","'-100%","0","'-100%","","","0","'-100%","","","","","",""
"1024900394046757694","Pecatu Tropical Oasis: Opulent Harmony for Couples","Villa Anasera","Bali","SGD","4","","451.11","","8","","56.39","","2","","0.62","","1.7%","","66.67%",""
"53597727","Bukit Vista | Tropical Comfy Room, 5min from Beach","Kakol Guesthouse - 16","Bali","SGD","0","","0","","0","","","","0","","","","","","",""
"14732751","Bingin Surfer House, Private Pool by Bukit Vista","Bingin Surf Left - 3 BR","Bali","SGD","0","","0","","0","","","","0","","","","","","",""
"36581151","Limestone Cabin in Beachfront Hobbit-Village #11","LaJoya1 - 11","Bali","SGD","0","","0","","0","","","","0","","","","","","",""
"22719592","Canggu Tranquil Room Walking Distance to Beach","Kubu Pande - D 1","Bali","SGD","0","","0","","0","","","","0","","","","","","",""
"29535473","Chic Wooden Cabin, Walking Distance to Harbour *6","Ba Bar ","Bali","SGD","0","","0","","0","","","","0","","","","","","",""
"41633614","Staycation in Soothing Canggu Villa by Bukit Vista","Villa Wiska - 3BR","Bali","SGD","0","","0","","0","","","","0","","","","","","",""
"25035851","Peaceful Stay at Jogja's Authentic Culture Town","Omah Gerjen: 3Rooms","Yogyakarta","SGD","0","","0","","0","","","","0","","","","","","",""
"590810242755714771","Refreshing Crystal Clear Pool in Beachfront Cabin","Kukuh Penida Village - Room 4","Bali","SGD","0","","0","","0","","","","0","","","","","","",""
"14093807","Cozy Clifftop Cottage by Uluwatu Surf Beach #5","Batu Jaran Hill Std","Bali","SGD","0","","0","","0","","","","0","","","","","","",""
"925604479888073600","4 Tranquil Villas with Rice Field View","Kokomo Villas - 4 Villas","Bali","SGD","0","","0","","0","","","","0","","","","0.62%","","0%",""
"761168611159173932","Comfy Cabin w/ Pool, Walkable to Batu Bolong Beach","Pondok Lulik - 01 (Standard downstairs)","Bali","SGD","0","'-100%","0","'-100%","0","'-100%","","","0","'-100%","","","","","",""
"981634404098991223","3BR Art Deco Villa with Pool & Garden Oasis","Villa Jado 2","Bali","SGD","2","","2172.28","","13","","167.1","","5.5","","0","","","","",""
"38917996","Bukit Vista | Sparkling Canggu Cabin w/ Warm Staff","Komala - 7 T","Bali","SGD","0","","0","","0","","","","0","","","","","","",""
"26369199","Bungalow with a Big Pool and Garden in Bingin","Shankara - 2","Bali","SGD","0","","0","","0","","","","0","","","","","","",""
"631094644006922004","Breathtaking Guest House w/ Rice Field View","Pondok Lulik Seseh - 4","Bali","SGD","0","","0","'-100%","0","'-100%","","","0","","","","","","",""
"29220088","Cute Wooden Cabin - Close to Ocean View Restaurant","Bamboo Bungalows - 8","Bali","SGD","0","","0","","0","","","","0","","","","","","",""
"642951325259657359","Heritage Local Canggu Villa for Digital Nomads","JJ Home Bali - 3BR","Bali","SGD","0","","0","","0","","","","0","","","","","","",""
"21099529","Extraordinary Airy Room w Pool near Uluwatu Temple","397691 - The Gong Twin","Bali","SGD","0","'-100%","102.03","'-89.8%","2","'-90.91%","51.02","52.56%","0","'-100%","","","","","",""
"753105413354639158","Exquisite Villa: Stunning Pool, Rice Field Views","Kokomo Villas - 5","Bali","SGD","8","700%","2700.99","427.36%","24","700%","112.54","'-10.34%","4.25","41.67%","0.64","'-35.94%","4.29%","12.35%","63.16%","26.32%"
"42547138","Enjoy Penida Gems & Stay in Tropical Beauty Cabin","N Majesty Bung - 3 D","Bali","SGD","0","","0","","0","","","","0","","","","","","",""
"877078932169415723","Spacious Retreat in Skiathos Surrounded by Trees","Olive Tree Villa - GF","Skiathos","SGD","0","","0","","0","","","","0","","","","","","",""
"1046003956059430484","Sunrise Splendor: Your Cliff-Top Bungalow Escape","Goa Giri Hill Bungalow - Entire","Bali","SGD","0","","0","","0","","","","0","","","","","","",""
"31765674","Cozy Cabin by Penida Island Beach for Snorkeling","Kinton Guesthouse - Room 5","Bali","SGD","0","","0","","0","","","","0","","","","","","",""
"33416370","Modern Apartment w/ Modern Javanese Styling","Uttara - 10 A5","Yogyakarta","SGD","0","'-100%","0","'-100%","0","'-100%","","","0","'-100%","","","","","",""
"53053051","Gorgeous Guesthouse w/ Rice Field + Pool in Canggu","Rara Guesthouse - 2","Bali","SGD","0","","0","","0","","","","0","","","","","","",""
"20057185","Alluring 2BR Villa Close to Beach | LongStay Promo","Villa Shanti 2BR","Bali","SGD","0","","0","","0","","","","0","","","","","","",""
"726412436203683675","Tropical Guest House Close to Canggu Beach & Cafes","Raka & Rai Guesthouse - 9 (upstairs)","Bali","SGD","0","","0","","0","","","","0","","","","","","",""
"33982289","Monumental Ubud Bamboo House with Jungle View","Sunrise House - GV","Bali","SGD","0","'-100%","0","'-100%","0","'-100%","","","0","'-100%","","","","","",""
"739427860404515543","Extravagant Suite Room with Impressive Facilities","Green D'Mel Nusa Dua - Suite 302","Bali","SGD","0","","0","","0","","","","0","","","","","","",""
"15635854","Serene Private Pool Villa in The Heart of Uluwatu","Villa Kama - 3","Bali","SGD","0","'-100%","0","'-100%","0","'-100%","","","0","'-100%","","","","","",""
"46626726","A Secret Gem! Refined Contemporary Villa in Legian","Beautiful Bali Villa - 3BR","Bali","SGD","0","","0","","0","","","","0","","","","","","",""
"54040155","Peaceful Getaway at 1BR Wooden Guesthouse w/ Pool","JJ Home Bali - 5","Bali","SGD","0","","0","","0","","","","0","","","","","","",""
"34848635","Balinese Wood Cabin Near GWK by Bukit Vista #8","Poedja Villa #8","Bali","SGD","0","","0","","0","","","","0","","","","","","",""
"778518431520171036","Lovely Stop w/ Great Location to Explore Canggu","Pondok Kita - 2","Bali","SGD","0","","0","","0","","","","0","","","","","","",""
"958337951790732335","Contemporary 2BR Villa in Ungasan Near the Beach","Pondok Utari","Bali","SGD","6","","2533.82","","26","","97.45","","4.83","","1.67","","6.28%","","9.25%",""
"29525170","Hospitable Balinese Nest, Welcomed with Cute Puppy","Pondok Kita - 4 (upstairs)","Bali","SGD","0","","0","'-100%","0","'-100%","","","0","","","","","","",""
"777949921179873811","Jogja Strategic Getaway House for Group/Family","Griya Wirosaban","Yogyakarta","SGD","0","","0","","0","","","","0","","","","","","",""
"20311105","Harmonious Breeze Guesthouse w/ Pool in Canggu","Pondok Lulik - 18 (Bunk Bed upstairs)","Bali","SGD","0","'-100%","0","'-100%","0","'-100%","","","0","'-100%","","","","","",""
"927262416201739948","Eco Treehouse Hostel Overlooking Lembongan Sea","Bong Hostel - Box C Single","Bali","SGD","4","","177.95","","11","","16.18","","2.75","","0.38","","2.46%","","78.57%",""
"11132383","Surf Getaway: Cozy Guest Room w/ 2 Beds near Beach","Puri Kelapa - 01 (Twin downstairs)","Bali","SGD","0","'-100%","0","'-100%","0","'-100%","","","0","'-100%","","","","","",""
"19199068","Surfer Room w Ocean View between Cool Beaches • 4","PadangPadangView #4","Bali","SGD","0","","0","","0","","","","0","","","","","","",""
